                                                                                                             14 May 2023 19:43:56
Civil Air Patrol Use Only
Satellite-CircularSat:  LLA Position


       Time (UTCG)          Lat (deg)    Lon (deg)     Alt (km)     Lat Rate (deg/sec)    Lon Rate (deg/sec)    Alt Rate (km/sec)
12 May 2023 22:00:00.000       19.889     -102.391    502.457650             -0.045680              0.042803            -0.010842
12 May 2023 22:01:00.000       17.124      -99.869    501.840557             -0.046371              0.041325            -0.009676
12 May 2023 22:02:00.000       14.321      -97.428    501.298742             -0.046937              0.040103            -0.008339
12 May 2023 22:03:00.000       11.488      -95.053    500.841821             -0.047387              0.039122            -0.006854
12 May 2023 22:04:00.000        8.631      -92.730    500.477911             -0.047729              0.038372            -0.005246
12 May 2023 22:05:00.000        5.757      -90.446    500.213479             -0.047969              0.037843            -0.003546
12 May 2023 22:06:00.000        2.871      -88.187    500.053227             -0.048111              0.037529            -0.001782
12 May 2023 22:07:00.000       -0.020      -85.940    500.000003             -0.048158              0.037425             0.000013
12 May 2023 22:08:00.000       -2.912      -83.694    500.054754             -0.048110              0.037532             0.001808
12 May 2023 22:09:00.000       -5.798      -81.434    500.216508             -0.047966              0.037849             0.003571
12 May 2023 22:10:00.000       -8.672      -79.149    500.482387             -0.047725              0.038381             0.005270
12 May 2023 22:11:00.000      -11.528      -76.826    500.847664             -0.047381              0.039135             0.006876
12 May 2023 22:12:00.000      -14.361      -74.450    501.305848             -0.046929              0.040119             0.008359
12 May 2023 22:13:00.000      -17.163      -72.008    501.848800             -0.046362              0.041345             0.009694
12 May 2023 22:14:00.000      -19.928      -69.485    502.466884             -0.045669              0.042826             0.010857
12 May 2023 22:15:00.000      -22.646      -66.865    503.149134             -0.044839              0.044577             0.011828
12 May 2023 22:16:00.000      -25.311      -64.131    503.883461             -0.043856              0.046615             0.012589
12 May 2023 22:17:00.000      -27.911      -61.266    504.656862             -0.042703              0.048955             0.013127
12 May 2023 22:18:00.000      -30.436      -58.251    505.455654             -0.041361              0.051610             0.013433
12 May 2023 22:19:00.000      -32.875      -55.067    506.265722             -0.039806              0.054589             0.013502
12 May 2023 22:20:00.000      -35.213      -51.694    507.072763             -0.038014              0.057892             0.013333
12 May 2023 22:21:00.000      -37.436      -48.113    507.862546             -0.035957              0.061506             0.012928
12 May 2023 22:22:00.000      -39.526      -44.306    508.621155             -0.033606              0.065399             0.012296
12 May 2023 22:23:00.000      -41.466      -40.259    509.335238             -0.030937              0.069511             0.011448
12 May 2023 22:24:00.000      -43.236      -35.961    509.992238             -0.027926              0.073750             0.010398
12 May 2023 22:25:00.000      -44.814      -31.407    510.580612             -0.024560              0.077984             0.009166
12 May 2023 22:26:00.000      -46.179      -26.603    511.090031             -0.020837              0.082040             0.007773
12 May 2023 22:27:00.000      -47.310      -21.566    511.511557             -0.016772              0.085713             0.006243
12 May 2023 22:28:00.000      -48.187      -16.326    511.837800             -0.012403              0.088778             0.004605
12 May 2023 22:29:00.000      -48.795      -10.925    512.063042             -0.007790              0.091020             0.002885
12 May 2023 22:30:00.000      -49.120       -5.419    512.183338             -0.003015              0.092262             0.001115
12 May 2023 22:31:00.000      -49.156        0.129    512.196581              0.001825              0.092401            -0.000675
12 May 2023 22:32:00.000      -48.901        5.651    512.102538              0.006625              0.091424            -0.002452
12 May 2023 22:33:00.000      -48.363       11.084    511.902857              0.011286              0.089415            -0.004187
12 May 2023 22:34:00.000      -47.550       16.368    511.601036              0.015722              0.086533            -0.005849
12 May 2023 22:35:00.000      -46.480       21.458    511.202363              0.019866              0.082989            -0.007408
12 May 2023 22:36:00.000      -45.171       26.321    510.713828              0.023676              0.079007            -0.008837
12 May 2023 22:37:00.000      -43.643       30.938    510.144000              0.027130              0.074800            -0.010111
12 May 2023 22:38:00.000      -41.919       35.299    509.502881              0.030228              0.070548            -0.011207
12 May 2023 22:39:00.000      -40.019       39.408    508.801733              0.032979              0.066395            -0.012107
12 May 2023 22:40:00.000      -37.964       43.272    508.052881              0.035406              0.062441            -0.012793
12 May 2023 22:41:00.000      -35.772       46.907    507.269505              0.037533              0.058754            -0.013255
12 May 2023 22:42:00.000      -33.461       50.329    506.465403              0.039388              0.055373            -0.013482
12 May 2023 22:43:00.000      -31.046       53.558    505.654751              0.040999              0.052313            -0.013472
12 May 2023 22:44:00.000      -28.541       56.613    504.851859              0.042391              0.049579            -0.013224
12 May 2023 22:45:00.000      -25.958       59.514    504.070911              0.043588              0.047163            -0.012743
12 May 2023 22:46:00.000      -23.308       62.278    503.325719              0.044611              0.045052            -0.012035
12 May 2023 22:47:00.000      -20.602       64.925    502.629476              0.045478              0.043232            -0.011115
12 May 2023 22:48:00.000      -17.848       67.470    501.994517              0.046203              0.041685            -0.009998
12 May 2023 22:49:00.000      -15.055       69.931    501.432104              0.046801              0.040398            -0.008703
12 May 2023 22:50:00.000      -12.229       72.321    500.952218              0.047280              0.039355            -0.007254
12 May 2023 22:51:00.000       -9.377       74.656    500.563381              0.047650              0.038546            -0.005675
12 May 2023 22:52:00.000       -6.507       76.949    500.272502              0.047916              0.037960            -0.003996
12 May 2023 22:53:00.000       -3.624       79.214    500.084754              0.048084              0.037590            -0.002246
12 May 2023 22:54:00.000       -0.733       81.463    500.003474              0.048155              0.037432            -0.000456
12 May 2023 22:55:00.000        2.159       83.708    500.030107              0.048132              0.037484             0.001342
12 May 2023 22:56:00.000        5.047       85.963    500.164181              0.048013              0.037746             0.003116
12 May 2023 22:57:00.000        7.924       88.240    500.403310              0.047797              0.038221             0.004835
12 May 2023 22:58:00.000       10.786       90.552    500.743244              0.047481              0.038916             0.006468
12 May 2023 22:59:00.000       13.626       92.913    501.177939              0.047058              0.039839             0.007986
12 May 2023 23:00:00.000       16.436       95.336    501.699675              0.046522              0.041001             0.009362
12 May 2023 23:01:00.000       19.211       97.836    502.299188              0.045863              0.042414             0.010572
12 May 2023 23:02:00.000       21.943      100.430    502.965842              0.045069              0.044094             0.011595
12 May 2023 23:03:00.000       24.622      103.132    503.687820              0.044127              0.046056             0.012412
12 May 2023 23:04:00.000       27.240      105.961    504.452334              0.043021              0.048315             0.013009
12 May 2023 23:05:00.000       29.786      108.936    505.245857              0.041730              0.050887             0.013376
12 May 2023 23:06:00.000       32.249      112.074    506.054361              0.040233              0.053781             0.013507
12 May 2023 23:07:00.000       34.614      115.396    506.863570              0.038505              0.057000             0.013400
12 May 2023 23:08:00.000       36.869      118.921    507.659207              0.036520              0.060536             0.013056
12 May 2023 23:09:00.000       38.995      122.667    508.427252              0.034248              0.064361             0.012482
12 May 2023 23:10:00.000       40.976      126.650    509.154183              0.031665              0.068423             0.011689
12 May 2023 23:11:00.000       42.792      130.882    509.827213              0.028745              0.072640             0.010690
12 May 2023 23:12:00.000       44.422      135.370    510.434516              0.025472              0.076890             0.009503
12 May 2023 23:13:00.000       45.845      140.109    510.965427              0.021841              0.081011             0.008150
12 May 2023 23:14:00.000       47.039      145.088    511.410632              0.017862              0.084805             0.006654
12 May 2023 23:15:00.000       47.984      150.279    511.762322              0.013568              0.088051             0.005041
12 May 2023 23:16:00.000       48.663      155.643    512.014335              0.009011              0.090526             0.003339
12 May 2023 23:17:00.000       49.063      161.127    512.162254              0.004270              0.092042             0.001579
12 May 2023 23:18:00.000       49.174      166.671    512.203490             -0.000563              0.092473            -0.000208
12 May 2023 23:19:00.000       48.995      172.206    512.137319             -0.005384              0.091783            -0.001992
12 May 2023 23:20:00.000       48.530      177.668    511.964900             -0.010090              0.090030            -0.003741
12 May 2023 23:21:00.000       47.787     -177.004    511.689254             -0.014592              0.087357            -0.005424
12 May 2023 23:22:00.000       46.783     -171.860    511.315211             -0.018817              0.083964            -0.007013
12 May 2023 23:23:00.000       45.534     -166.935    510.849327             -0.022717              0.080074            -0.008478
12 May 2023 23:24:00.000       44.061     -162.253    510.299772             -0.026265              0.075907            -0.009795
12 May 2023 23:25:00.000       42.386     -157.825    509.676191             -0.029455              0.071652            -0.010940
12 May 2023 23:26:00.000       40.530     -153.651    508.989536             -0.032295              0.067461            -0.011892
12 May 2023 23:27:00.000       38.513     -149.724    508.251876             -0.034803              0.063448            -0.012636
12 May 2023 23:28:00.000       36.355     -146.031    507.476187             -0.037006              0.059687            -0.013157
12 May 2023 23:29:00.000       34.074     -142.555    506.676130             -0.038929              0.056223            -0.013446
12 May 2023 23:30:00.000       31.684     -139.278    505.865808             -0.040601              0.053079            -0.013498
12 May 2023 23:31:00.000       29.201     -136.179    505.059517             -0.042048              0.050261            -0.013312
12 May 2023 23:32:00.000       26.637     -133.241    504.271502             -0.043294              0.047762            -0.012890
12 May 2023 23:33:00.000       24.004     -130.442    503.515693             -0.044360              0.045574            -0.012241
12 May 2023 23:34:00.000       21.312     -127.767    502.805468             -0.045266              0.043679            -0.011375
12 May 2023 23:35:00.000       18.570     -125.197    502.153409             -0.046027              0.042063            -0.010307
12 May 2023 23:36:00.000       15.786     -122.715    501.571077             -0.046657              0.040709            -0.009056
12 May 2023 23:37:00.000       12.968     -120.308    501.068804             -0.047166              0.039604            -0.007645
12 May 2023 23:38:00.000       10.122     -117.960    500.655510             -0.047564              0.038735            -0.006098
12 May 2023 23:39:00.000        7.256     -115.657    500.338537             -0.047856              0.038091            -0.004442
12 May 2023 23:40:00.000        4.376     -113.386    500.123520             -0.048049              0.037666            -0.002707
12 May 2023 23:41:00.000        1.487     -111.135    500.014281             -0.048146              0.037453            -0.000925
12 May 2023 23:42:00.000       -1.405     -108.890    500.012764             -0.048147              0.037450             0.000874
12 May 2023 23:43:00.000       -4.295     -106.639    500.118996             -0.048053              0.037657             0.002658
12 May 2023 23:44:00.000       -7.176     -104.369    500.331087             -0.047863              0.038077             0.004394
12 May 2023 23:45:00.000      -10.042     -102.067    500.645266             -0.047573              0.038714             0.006052
12 May 2023 23:46:00.000      -12.888      -99.720    501.055948             -0.047179              0.039576             0.007603
12 May 2023 23:47:00.000      -15.707      -97.315    501.555838             -0.046673              0.040675             0.009019
12 May 2023 23:48:00.000      -18.492      -94.836    502.136057             -0.046047              0.042021             0.010274
12 May 2023 23:49:00.000      -21.236      -92.268    502.786311             -0.045290              0.043630             0.011347
12 May 2023 23:50:00.000      -23.930      -89.596    503.495070             -0.044388              0.045516             0.012219
12 May 2023 23:51:00.000      -26.564      -86.801    504.249778             -0.043326              0.047697             0.012875
12 May 2023 23:52:00.000      -29.130      -83.867    505.037078             -0.042086              0.050186             0.013303
12 May 2023 23:53:00.000      -31.616      -80.773    505.843048             -0.040645              0.052996             0.013496
12 May 2023 23:54:00.000      -34.008      -77.501    506.653453             -0.038979              0.056130             0.013451
12 May 2023 23:55:00.000      -36.293      -74.031    507.453992             -0.037063              0.059585             0.013168
12 May 2023 23:56:00.000      -38.455      -70.344    508.230554             -0.034869              0.063339             0.012653
12 May 2023 23:57:00.000      -40.475      -66.424    508.969463             -0.032369              0.067346             0.011916
12 May 2023 23:58:00.000      -42.336      -62.257    509.657720             -0.029539              0.071532             0.010969
12 May 2023 23:59:00.000      -44.017      -57.836    510.283226             -0.026359              0.075788             0.009830
13 May 2023 00:00:00.000      -45.495      -53.162    510.834997             -0.022821              0.079960             0.008517
13 May 2023 00:01:00.000      -46.751      -48.243    511.303349             -0.018931              0.083860             0.007056
13 May 2023 00:02:00.000      -47.763      -43.104    511.680069             -0.014714              0.087271             0.005471
13 May 2023 00:03:00.000      -48.513      -37.781    511.958551             -0.010220              0.089967             0.003789
13 May 2023 00:04:00.000      -48.986      -32.322    512.133918             -0.005518              0.091748             0.002042
13 May 2023 00:05:00.000      -49.173      -26.788    512.203096             -0.000699              0.092469             0.000258
13 May 2023 00:06:00.000      -49.070      -21.244    512.164876              0.004135              0.092069            -0.001529
13 May 2023 00:07:00.000      -48.678      -15.757    512.019925              0.008880              0.090582            -0.003290
13 May 2023 00:08:00.000      -48.007      -10.389    511.770783              0.013443              0.088132            -0.004994
13 May 2023 00:09:00.000      -47.069       -5.192    511.421815              0.017746              0.084905            -0.006610
13 May 2023 00:10:00.000      -45.882       -0.208    510.979137              0.021734              0.081123            -0.008110
13 May 2023 00:11:00.000      -44.465        4.539    510.450511              0.025375              0.077008            -0.009468
13 May 2023 00:12:00.000      -42.841        9.034    509.845214              0.028658              0.072759            -0.010659
13 May 2023 00:13:00.000      -41.030       13.273    509.173872              0.031587              0.068540            -0.011664
13 May 2023 00:14:00.000      -39.053       17.263    508.448284              0.034180              0.064472            -0.012463
13 May 2023 00:15:00.000      -36.930       21.016    507.681212              0.036460              0.060640            -0.013043
13 May 2023 00:16:00.000      -34.679       24.547    506.886160              0.038453              0.057095            -0.013393
13 May 2023 00:17:00.000      -32.316       27.874    506.077138              0.040188              0.053867            -0.013507
13 May 2023 00:18:00.000      -29.856       31.017    505.268418              0.041691              0.050964            -0.013383
13 May 2023 00:19:00.000      -27.313       33.996    504.474282              0.042987              0.048383            -0.013022
13 May 2023 00:20:00.000      -24.697       36.829    503.708766              0.044099              0.046115            -0.012431
13 May 2023 00:21:00.000      -22.019       39.535    502.985415              0.045045              0.044145            -0.011620
13 May 2023 00:22:00.000      -19.289       42.131    502.317042              0.045842              0.042458            -0.010603
13 May 2023 00:23:00.000      -16.515       44.634    501.715492              0.046505              0.041037            -0.009398
13 May 2023 00:24:00.000      -13.705       47.059    501.191440              0.047044              0.039869            -0.008027
13 May 2023 00:25:00.000      -10.866       49.421    500.754187              0.047470              0.038939            -0.006512
13 May 2023 00:26:00.000       -8.005       51.734    500.411503              0.047790              0.038238            -0.004882
13 May 2023 00:27:00.000       -5.128       54.012    500.169477              0.048008              0.037756            -0.003165
13 May 2023 00:28:00.000       -2.240       56.267    500.032412              0.048130              0.037488            -0.001392
13 May 2023 00:29:00.000        0.652       58.513    500.002747              0.048156              0.037431             0.000406
13 May 2023 00:30:00.000        3.543       60.761    500.081008              0.048087              0.037583             0.002196
13 May 2023 00:31:00.000        6.426       63.025    500.265804              0.047922              0.037946             0.003948
13 May 2023 00:32:00.000        9.297       65.317    500.553849              0.047659              0.038526             0.005630
13 May 2023 00:33:00.000       12.149       67.651    500.940022              0.047292              0.039329             0.007211
13 May 2023 00:34:00.000       14.976       70.040    501.417461              0.046816              0.040365             0.008664
13 May 2023 00:35:00.000       17.770       72.498    501.977687              0.046222              0.041646             0.009964
13 May 2023 00:36:00.000       20.525       75.041    502.610757              0.045500              0.043184             0.011086
13 May 2023 00:37:00.000       23.233       77.684    503.305444              0.044638              0.044997             0.012012
13 May 2023 00:38:00.000       25.884       80.445    504.049438              0.043619              0.047100             0.012726
13 May 2023 00:39:00.000       28.469       83.342    504.829568              0.042427              0.049507             0.013214
13 May 2023 00:40:00.000       30.977       86.392    505.632037              0.041041              0.052232             0.013469
13 May 2023 00:41:00.000       33.394       89.616    506.442666              0.039436              0.055282             0.013485
13 May 2023 00:42:00.000       35.709       93.033    507.247147              0.037588              0.058655             0.013264
13 May 2023 00:43:00.000       37.904       96.661    508.031296              0.035469              0.062334             0.012809
13 May 2023 00:44:00.000       39.963      100.519    508.781299              0.033052              0.066281             0.012129
13 May 2023 00:45:00.000       41.868      104.621    509.483960              0.030310              0.070430             0.011235
13 May 2023 00:46:00.000       43.597      108.975    510.126924              0.027222              0.074680             0.010144
13 May 2023 00:47:00.000       45.131      113.584    510.698896              0.023777              0.078891             0.008875
13 May 2023 00:48:00.000       46.446      118.440    511.189837              0.019977              0.082882             0.007450
13 May 2023 00:49:00.000       47.524      123.525    511.591136              0.015842              0.086442             0.005894
13 May 2023 00:50:00.000       48.344      128.804    511.895757              0.011414              0.089345             0.004235
13 May 2023 00:51:00.000       48.890      134.233    512.098362              0.006758              0.091381             0.002502
13 May 2023 00:52:00.000       49.152      139.754    512.195402              0.001960              0.092388             0.000725
13 May 2023 00:53:00.000       49.125      145.302    512.185177             -0.002880              0.092281            -0.001065
13 May 2023 00:54:00.000       48.808      150.810    512.067866             -0.007658              0.091069            -0.002836
13 May 2023 00:55:00.000       48.208      156.215    511.845525             -0.012276              0.088853            -0.004557
13 May 2023 00:56:00.000       47.338      161.460    511.522048             -0.016653              0.085808            -0.006199
13 May 2023 00:57:00.000       46.214      166.503    511.103103             -0.020727              0.082149            -0.007732
13 May 2023 00:58:00.000       44.855      171.314    510.596038             -0.024460              0.078101            -0.009129
13 May 2023 00:59:00.000       43.283      175.875    510.009746             -0.027837              0.073870            -0.010366
13 May 2023 01:00:00.000       41.518     -179.820    509.354520             -0.030857              0.069629            -0.011421
13 May 2023 01:01:00.000       39.583     -175.765    508.641873             -0.033536              0.065512            -0.012275
13 May 2023 01:02:00.000       37.496     -171.952    507.884335             -0.035895              0.061612            -0.012914
13 May 2023 01:03:00.000       35.277     -168.365    507.095239             -0.037960              0.057989            -0.013325
13 May 2023 01:04:00.000       32.942     -164.987    506.288489             -0.039759              0.054677            -0.013501
13 May 2023 01:05:00.000       30.506     -161.798    505.478311             -0.041320              0.051689            -0.013438
13 May 2023 01:06:00.000       27.983     -158.778    504.679008             -0.042668              0.049025            -0.013139
13 May 2023 01:07:00.000       25.385     -155.909    503.904705             -0.043826              0.046677            -0.012607
13 May 2023 01:08:00.000       22.722     -153.171    503.169100             -0.044813              0.044630            -0.011852
13 May 2023 01:09:00.000       20.005     -150.548    502.485217             -0.045648              0.042871            -0.010887
13 May 2023 01:10:00.000       17.241     -148.023    501.865177             -0.046344              0.041383            -0.009729
13 May 2023 01:11:00.000       14.440     -145.579    501.319977             -0.046915              0.040150            -0.008399
13 May 2023 01:12:00.000       11.608     -143.202    500.859294             -0.047370              0.039159            -0.006919
13 May 2023 01:13:00.000        8.752     -140.877    500.491312             -0.047717              0.038399            -0.005316
13 May 2023 01:14:00.000        5.878     -138.591    500.222570             -0.047961              0.037861            -0.003619
13 May 2023 01:15:00.000        2.993     -136.331    500.057845             -0.048107              0.037538            -0.001858
13 May 2023 01:16:00.000        0.102     -134.084    500.000067             -0.048158              0.037425            -0.000063
13 May 2023 01:17:00.000       -2.790     -131.838    500.050263             -0.048114              0.037523             0.001732
13 May 2023 01:18:00.000       -5.676     -129.579    500.207541             -0.047974              0.037831             0.003497
13 May 2023 01:19:00.000       -8.551     -127.296    500.469104             -0.047737              0.038354             0.005200
13 May 2023 01:20:00.000      -11.408     -124.974    500.830301             -0.047398              0.039098             0.006810
13 May 2023 01:21:00.000      -14.242     -122.601    501.284714             -0.046951              0.040072             0.008299
13 May 2023 01:22:00.000      -17.046     -120.162    501.824270             -0.046389              0.041288             0.009641
13 May 2023 01:23:00.000      -19.812     -117.643    502.439393             -0.045701              0.042758             0.010812
13 May 2023 01:24:00.000      -22.532     -115.027    503.119170             -0.044877              0.044498             0.011791
13 May 2023 01:25:00.000      -25.199     -112.299    503.851555             -0.043901              0.046523             0.012561
13 May 2023 01:26:00.000      -27.802     -109.439    504.623577             -0.042756              0.048850             0.013109
13 May 2023 01:27:00.000      -30.331     -106.431    505.421580             -0.041422              0.051491             0.013425
13 May 2023 01:28:00.000      -32.774     -103.254    506.231460             -0.039877              0.054456             0.013504
13 May 2023 01:29:00.000      -35.117      -99.890    507.038919             -0.038095              0.057746             0.013345
13 May 2023 01:30:00.000      -37.345      -96.318    507.829716             -0.036049              0.061348             0.012950
13 May 2023 01:31:00.000      -39.441      -92.521    508.589917             -0.033712              0.065230             0.012327
13 May 2023 01:32:00.000      -41.388      -88.485    509.306141             -0.031057              0.069334             0.011488
13 May 2023 01:33:00.000      -43.165      -84.197    509.965794             -0.028061              0.073570             0.010446
13 May 2023 01:34:00.000      -44.751      -79.654    510.557286             -0.024710              0.077807             0.009221
13 May 2023 01:35:00.000      -46.126      -74.860    511.070231             -0.021001              0.081875             0.007835
13 May 2023 01:36:00.000      -47.267      -69.833    511.495631             -0.016950              0.085568             0.006310
13 May 2023 01:37:00.000      -48.156      -64.600    511.826027             -0.012593              0.088664             0.004676
13 May 2023 01:38:00.000      -48.775      -59.205    512.055629             -0.007989              0.090944             0.002959
13 May 2023 01:39:00.000      -49.112      -53.702    512.180414             -0.003219              0.092231             0.001190
13 May 2023 01:40:00.000      -49.160      -48.155    512.198198              0.001620              0.092418            -0.000599
13 May 2023 01:41:00.000      -48.918      -42.630    512.108667              0.006424              0.091487            -0.002378
13 May 2023 01:42:00.000      -48.391      -37.193    511.913391              0.011093              0.089519            -0.004115
13 May 2023 01:43:00.000      -47.590      -31.901    511.615790              0.015540              0.086670            -0.005780
13 May 2023 01:44:00.000      -46.530      -26.802    511.221079              0.019697              0.083149            -0.007344
13 May 2023 01:45:00.000      -45.231      -21.928    510.736178              0.023522              0.079181            -0.008779
13 May 2023 01:46:00.000      -43.712      -17.301    510.169591              0.026992              0.074979            -0.010060
13 May 2023 01:47:00.000      -41.995      -12.929    509.531264              0.030104              0.070727            -0.011165
13 May 2023 01:48:00.000      -40.103       -8.810    508.832409              0.032870              0.066567            -0.012073
13 May 2023 01:49:00.000      -38.054       -4.936    508.085312              0.035309              0.062603            -0.012769
13 May 2023 01:50:00.000      -35.867       -1.291    507.303118              0.037449              0.058904            -0.013240
13 May 2023 01:51:00.000      -33.561        2.140    506.499606              0.039315              0.055509            -0.013478
13 May 2023 01:52:00.000      -31.150        5.376    505.688942              0.040935              0.052436            -0.013478
13 May 2023 01:53:00.000      -28.648        8.438    504.885433              0.042336              0.049688            -0.013240
13 May 2023 01:54:00.000      -26.068       11.345    504.103275              0.043541              0.047259            -0.012768
13 May 2023 01:55:00.000      -23.421       14.115    503.356301              0.044571              0.045135            -0.012070
13 May 2023 01:56:00.000      -20.717       16.766    502.657733              0.045444              0.043303            -0.011158
13 May 2023 01:57:00.000      -17.965       19.315    502.019949              0.046176              0.041745            -0.010049
13 May 2023 01:58:00.000      -15.173       21.779    501.454260              0.046778              0.040447            -0.008761
13 May 2023 01:59:00.000      -12.349       24.172    500.970704              0.047262              0.039395            -0.007318
13 May 2023 02:00:00.000       -9.498       26.509    500.577869              0.047636              0.038575            -0.005744
13 May 2023 02:01:00.000       -6.629       28.804    500.282735              0.047907              0.037980            -0.004069
13 May 2023 02:02:00.000       -3.746       31.069    500.090549              0.048079              0.037601            -0.002321
13 May 2023 02:03:00.000       -0.855       33.318    500.004728              0.048154              0.037434            -0.000532
13 May 2023 02:04:00.000        2.037       35.564    500.026798              0.048135              0.037477             0.001266
13 May 2023 02:05:00.000        4.925       37.818    500.156368              0.048020              0.037730             0.003042
13 May 2023 02:06:00.000        7.803       40.094    500.391132              0.047809              0.038197             0.004764
13 May 2023 02:07:00.000       10.666       42.404    500.726917              0.047496              0.038883             0.006401
13 May 2023 02:08:00.000       13.506       44.762    501.157754              0.047078              0.039796             0.007924
13 May 2023 02:09:00.000       16.318       47.183    501.675990              0.046547              0.040947             0.009307
13 May 2023 02:10:00.000       19.095       49.680    502.272424              0.045893              0.042349             0.010525
13 May 2023 02:11:00.000       21.828       52.269    502.936473              0.045106              0.044017             0.011555
13 May 2023 02:12:00.000       24.510       54.966    503.656366              0.044170              0.045967             0.012381
13 May 2023 02:13:00.000       27.131       57.790    504.419352              0.043071              0.048213             0.012988
13 May 2023 02:14:00.000       29.680       60.757    505.211931              0.041789              0.050772             0.013365
13 May 2023 02:15:00.000       32.146       63.888    506.020090              0.040301              0.053652             0.013506
13 May 2023 02:16:00.000       34.517       67.202    506.829559              0.038583              0.056858             0.013409
13 May 2023 02:17:00.000       36.776       70.718    507.626056              0.036609              0.060380             0.013075
13 May 2023 02:18:00.000       38.908       74.455    508.395545              0.034351              0.064194             0.012511
13 May 2023 02:19:00.000       40.896       78.427    509.124477              0.031781              0.068248             0.011727
13 May 2023 02:20:00.000       42.719       82.649    509.800031              0.028875              0.072460             0.010736
13 May 2023 02:21:00.000       44.357       87.126    510.410335              0.025617              0.076712             0.009557
13 May 2023 02:22:00.000       45.789       91.855    510.944673              0.022001              0.080842             0.008210
13 May 2023 02:23:00.000       46.993       96.824    511.393667              0.018037              0.084654             0.006719
13 May 2023 02:24:00.000       47.949      102.007    511.749445              0.013755              0.087928             0.005111
13 May 2023 02:25:00.000       48.640      107.364    512.005770              0.009208              0.090440             0.003412
13 May 2023 02:26:00.000       49.052      112.845    512.158153              0.004473              0.091999             0.001654
13 May 2023 02:27:00.000       49.176      118.387    512.203923             -0.000359              0.092478            -0.000133
13 May 2023 02:28:00.000       49.009      123.924    512.142279             -0.005182              0.091834            -0.001917
13 May 2023 02:29:00.000       48.555      129.390    511.974301             -0.009895              0.090124            -0.003668
13 May 2023 02:30:00.000       47.824      134.725    511.702931             -0.014407              0.087486            -0.005355
13 May 2023 02:31:00.000       46.830      139.878    511.332923             -0.018645              0.084119            -0.006948
13 May 2023 02:32:00.000       45.591      144.813    510.870765             -0.022559              0.080246            -0.008419
13 May 2023 02:33:00.000       44.127      149.505    510.324560             -0.026122              0.076086            -0.009743
13 May 2023 02:34:00.000       42.461      153.944    509.703893             -0.029327              0.071831            -0.010895
13 May 2023 02:35:00.000       40.612      158.128    509.019665             -0.032181              0.067635            -0.011856
13 May 2023 02:36:00.000       38.602      162.065    508.283903             -0.034704              0.063613            -0.012609
13 May 2023 02:37:00.000       36.449      165.768    507.509548             -0.036919              0.059840            -0.013139
13 May 2023 02:38:00.000       34.172      169.253    506.710238             -0.038853              0.056363            -0.013438
13 May 2023 02:39:00.000       31.787      172.538    505.900060             -0.040535              0.053205            -0.013501
13 May 2023 02:40:00.000       29.308      175.644    505.093310             -0.041991              0.050373            -0.013324
13 May 2023 02:41:00.000       26.747      178.589    504.304237             -0.043245              0.047862            -0.012913
13 May 2023 02:42:00.000       24.117     -178.607    503.546793             -0.044319              0.045660            -0.012273
13 May 2023 02:43:00.000       21.427     -175.927    502.834381             -0.045231              0.043753            -0.011415
13 May 2023 02:44:00.000       18.687     -173.352    502.179623             -0.045998              0.042125            -0.010356
13 May 2023 02:45:00.000       15.904     -170.868    501.594127             -0.046633              0.040761            -0.009112
13 May 2023 02:46:00.000       13.087     -168.458    501.088281             -0.047147              0.039646            -0.007707
13 May 2023 02:47:00.000       10.243     -166.107    500.671067             -0.047549              0.038767            -0.006165
13 May 2023 02:48:00.000        7.378     -163.803    500.349899             -0.047846              0.038114            -0.004514
13 May 2023 02:49:00.000        4.498     -161.531    500.130484             -0.048043              0.037680            -0.002782
13 May 2023 02:50:00.000        1.609     -159.279    500.016724             -0.048143              0.037458            -0.001001
13 May 2023 02:51:00.000       -1.283     -157.034    500.010642             -0.048149              0.037446             0.000798
13 May 2023 02:52:00.000       -4.173     -154.783    500.112347             -0.048059              0.037644             0.002583
13 May 2023 02:53:00.000       -7.054     -152.514    500.320029             -0.047873              0.038054             0.004322
13 May 2023 02:54:00.000       -9.922     -150.214    500.629996             -0.047588              0.038682             0.005984
13 May 2023 02:55:00.000      -12.768     -147.870    501.036737             -0.047198              0.039535             0.007540
13 May 2023 02:56:00.000      -15.589     -145.467    501.533027             -0.046697              0.040623             0.008962
13 May 2023 02:57:00.000      -18.375     -142.992    502.110051             -0.046076              0.041959             0.010225
13 May 2023 02:58:00.000      -21.121     -140.428    502.757572             -0.045324              0.043556             0.011306
13 May 2023 02:59:00.000      -23.817     -137.760    503.464107             -0.044429              0.045431             0.012187
13 May 2023 03:00:00.000      -26.454     -134.971    504.217139             -0.043375              0.047599             0.012852
13 May 2023 03:01:00.000      -29.023     -132.043    505.003341             -0.042142              0.050075             0.013290
13 May 2023 03:02:00.000      -31.513     -128.957    505.808809             -0.040710              0.052870             0.013493
13 May 2023 03:03:00.000      -33.909     -125.692    506.619316             -0.039055              0.055991             0.013457
13 May 2023 03:04:00.000      -36.199     -122.231    507.420560             -0.037150              0.059433             0.013185
13 May 2023 03:05:00.000      -38.366     -118.554    508.198415             -0.034968              0.063174             0.012680
13 May 2023 03:06:00.000      -40.393     -114.644    508.939184             -0.032482              0.067172             0.011952
